created_at,created_at_date,text
2021-02-17 11:51:04+00:00,2021-02-17,It’s no better time to pass that next stimulus check #TexasFreeze #texaswinterstorm
2021-02-17 11:50:10+00:00,2021-02-17,17 hours without an update? #texaspoweroutage #FAIL https://t.co/2desPEIdPJ
2021-02-17 11:45:06+00:00,2021-02-17,“The capitalist subject is DEFINED by its fidelity to profit. Profit is a moral—not economic—good in capitalism.”… https://t.co/GiXLWNnCTL
2021-02-17 11:41:05+00:00,2021-02-17,Texas is going through what Cuba goes every week #poweroutage #texaspoweroutage
2021-02-17 11:40:09+00:00,2021-02-17,Kind of insane how the Texas governor is just taking the “oh well” approach to this whole situation. Really feeling… https://t.co/Iy7eFTCDuH
2021-02-17 11:40:07+00:00,2021-02-17,"#texaspoweroutage #TexasBlackout 

Blizzard 2021 the two boxes that have lights(actually small catcams)inside are f… https://t.co/C2SByhPPSX"
2021-02-17 11:36:22+00:00,2021-02-17,Warmer temps are coming soon #DFW!! #txwx #Texas #TexasWeather ☀️ https://t.co/3QBQeaSO82
2021-02-17 11:36:16+00:00,2021-02-17,"❄️🚫🚙
#TexasFreeze #atxwx #txwx https://t.co/f3lOXWvDG7"
2021-02-17 11:31:16+00:00,2021-02-17,How can you blame #texaspoweroutage on the #GreenNewDeal when the Green New Deal doesn't exist. Yes it never has be… https://t.co/J1dg4SNC4q
2021-02-17 11:30:48+00:00,2021-02-17,"We need #Anonymous to hack the #Texas power grid...FUCK THE RICH.

#TexasPowerGrid 
#Greed 
#TexasBlackout"
2021-02-17 11:30:13+00:00,2021-02-17,@WalshFreedom He knows we can’t see it to tell anyone anything different. Easy to spread lies when the people on th… https://t.co/KpWcw7lxS4
2021-02-17 11:25:12+00:00,2021-02-17,"Liars are gone lie.  Our leaders can’t take responsibility for their actions.
#FoxNews #TexasBlackout https://t.co/23OIkAlDP0"
2021-02-17 11:24:47+00:00,2021-02-17,"For those without heat in Texas, there are warming shelters throughout the state. See map at link below or call 211… https://t.co/fRXUsdNNgq"
2021-02-17 11:23:50+00:00,2021-02-17,"Colorado City, TX, mayor tells Texans to be part of the solution. What solution would that be, sir? How am I or any… https://t.co/sR4OkSuvia"
2021-02-17 11:22:15+00:00,2021-02-17,"@DanCrenshawTX Either you’re incredibly stupid and speaking before learning the facts, which will cost Texas lives,… https://t.co/oqjLID93x6"
2021-02-17 11:21:55+00:00,2021-02-17,"As of 5:16 A.M.  @cpsenergy reports 441 active outages, affecting nearly 300K customers. This is now day 3 of no po… https://t.co/QYGp7jUyWz"
2021-02-17 11:17:02+00:00,2021-02-17,#Texas #texaspoweroutage #texaswinterstorm #TexasWeather https://t.co/00nkO5Nccm
2021-02-17 11:12:59+00:00,2021-02-17,Terracotta pot heaters is NOT a solution that Texans should have to even consider @GregAbbott_TX — why aren’t you d… https://t.co/FIfpt0MtYw
2021-02-17 11:11:40+00:00,2021-02-17,#Texas #texaspoweroutage #texaswinterstorm #TexasWeather https://t.co/42cGB4lrQj
2021-02-17 11:11:24+00:00,2021-02-17,"just know that we are freezing, our kids &amp; pets are freezing in our homes as well, 3 days without electricity in fr… https://t.co/sL0IO80M5d"
2021-02-17 11:09:23+00:00,2021-02-17,"My heart goes to TX and communities in the south, hoping that even w/o electricity, people was able to stay warm du… https://t.co/9iZzm1Trsc"
2021-02-17 10:53:09+00:00,2021-02-17,"So not only is there no power or heat in my apartment, now there is no running water either. 
Grateful that I have… https://t.co/hZCoDl00h1"
2021-02-17 10:51:01+00:00,2021-02-17,I have power on &amp; off but no running water. Guess I'm supposed to melt snow. Can't even blame the city because they… https://t.co/yRjzmxeoRq
2021-02-17 10:48:28+00:00,2021-02-17,I’m hungry y’all... #texaspoweroutage
2021-02-17 10:47:52+00:00,2021-02-17,Natural gas &amp; coal generators failed due to inadequate cold weather preparation. Nothing green about wither of thos… https://t.co/aHD7FJujA6
2021-02-17 10:45:24+00:00,2021-02-17,"What failed in Texas were coal &amp; natural gas generators. On their best day, wind turbines account for less than 20%… https://t.co/rLKMszHzW4"
2021-02-17 10:45:12+00:00,2021-02-17,Power has turned back on after 24 hours! It'll take awhile for the house to heat up again. Reading that there is an… https://t.co/KN0M8TcsG8
2021-02-17 10:39:35+00:00,2021-02-17,@PolitiFact Been telling people all day to educate themselves on how cold affects natural gas and generators before… https://t.co/MxDmDyEjE2
2021-02-17 10:38:58+00:00,2021-02-17,"Maybe they finally got the rolling blackout part figured out. I'm getting power for 45mins, then it goes back out a… https://t.co/qHVrZaruNs"
2021-02-17 10:28:26+00:00,2021-02-17,"When this is over I'm gonna tell my kids I lived in Colorado in the 1800's. 😂

#TexasWinterStorm2021 
#TexasFreeze"
2021-02-17 10:25:03+00:00,2021-02-17,@EvanAndrewsFox4 Bless your heart. It’s nice to see you in your element in studio though. What a nightmare this has… https://t.co/JICCjPEheF
2021-02-17 10:19:11+00:00,2021-02-17,Ice and darkness is not a good mix - view in #Houston Heights community #JaimeNews @KatherineABC13 @abc13houston… https://t.co/NfWvn0dLPR
2021-02-17 10:17:39+00:00,2021-02-17,We need power please #TexasBlackout #TexasWinterStorm2021 #TexasPowerGrid
2021-02-17 10:16:40+00:00,2021-02-17,Still no power #TexasBlackout #TexasWinterStorm2021 #TexasPowerGrid #TexasBlackout #TexasWinterStorm2021 #TexasPowerGrid
2021-02-17 10:16:11+00:00,2021-02-17,@EvanAndrewsFox4 yay you’re in studio today. #TexasBlackout
2021-02-17 10:09:59+00:00,2021-02-17,A woman and a girl died of carbon monoxide poisoning trying to keep warm in #texaswinterstorm. Praying for the fami… https://t.co/klz6UdlPQL
2021-02-17 10:09:54+00:00,2021-02-17,@JoeBiden keep playing Mario Cart while people in the South suffer. You’re a great leader thanks. #TexasBlackout
2021-02-17 10:08:48+00:00,2021-02-17,Texas is NOT OK! This is a disaster and people are freezing in their homes. Texas does NOT have infrastructure to h… https://t.co/iBHAp5f1pf
2021-02-17 10:07:02+00:00,2021-02-17,"TEXAS CRISIS: “What makes this problem even harder is that we’re now in a world where, especially with climate chan… https://t.co/pQ0UzYvztf"
2021-02-17 10:03:53+00:00,2021-02-17,"Woke up, looked outside and saw this. Wow...#texaswinterstorm https://t.co/OwYF3fSPdZ"
2021-02-17 09:56:07+00:00,2021-02-17,#TexasBlackout #texaswinterstorm @elonmusk @joerogan @POTUS @JoeBiden @GOP @texasdemocrats https://t.co/Ze4QKG41yZ
2021-02-17 09:47:02+00:00,2021-02-17,Heat wave in #Texas this is the warmest it’s been in days. #TexasBlackout #TexasIsClosed #frozen https://t.co/quXTKkmLgQ
2021-02-17 09:39:32+00:00,2021-02-17,@JoeBiden do something about @ERCOT_ISO their ineptitude is getting exposed every hour that goes by and do not have… https://t.co/xTQVnR5Y0o
2021-02-17 09:38:35+00:00,2021-02-17,A little game: Your power comes on for one hour. What do you squeeze into those 60 minutes? Go!… https://t.co/oyh6u12pxI
2021-02-17 09:30:30+00:00,2021-02-17,"No power or water for 3 days but I’m so grateful for what I do have...

My family is safe, amazing friends, a roof… https://t.co/A3Zxnp0r21"
2021-02-17 09:30:18+00:00,2021-02-17,"I AM SO COLD

#TexasBlackout"
2021-02-17 09:27:05+00:00,2021-02-17,#TexasBlackout #TexasWinterStorm2021 #TexasPowerGrid #TexasBlackout #TexasWinterStorm2021 #TexasPowerGrid… https://t.co/gW2RqMi3mD
2021-02-17 09:26:36+00:00,2021-02-17,#TexasBlackout #TexasWinterStorm2021 #TexasPowerGrid  #TexasBlackout #TexasWinterStorm2021 #TexasPowerGrid… https://t.co/tBFmPhjTys
2021-02-17 09:26:09+00:00,2021-02-17,"Cutting 4x4 wood at 3AM to keep my pregnant wife and pets warm is a new one. I’d expect this in WV, but crazy to do… https://t.co/wVM03BBKTF"
2021-02-17 09:06:02+00:00,2021-02-17,"My Thoughts and Prayers are with the Residents of #Texas.

#TexasWinterStorm2021
#TexasFreeze 
#TexasPowerOutage… https://t.co/z9TRd8POe2"
2021-02-17 09:06:02+00:00,2021-02-17,"I don’t know if it’s @ERCOT_ISO , @GovAbbott , center point energy , or whoever , but somebody owes me candles from… https://t.co/A7fXCtYCwR"
2021-02-17 09:03:39+00:00,2021-02-17,"Instead of mocking us &amp; being downright rude, tell us you’re praying for us &amp; we’re gonna be okay. I’ve seen some p… https://t.co/TVyE7pvXla"
2021-02-17 08:58:28+00:00,2021-02-17,@elonmusk @ERCOT_ISO No there no power we need Help in Houston Texas please #TexasPowerOutage No Power in Sugar Lan… https://t.co/xzmGv7GOVa
2021-02-17 08:58:05+00:00,2021-02-17,How I am sleeping with this weather in Texas #conormcgregor #TexasBlackout #texaswinterstorm #TexasWeather… https://t.co/7NADlg7B67
2021-02-17 08:46:53+00:00,2021-02-17,"BREAKING:

""Texas thinks it’s some big, bad independent state, but we can’t get the power on. We need to rethink ho… https://t.co/PZumx3s8Qz"
2021-02-17 08:37:10+00:00,2021-02-17,in lehman’s terms - we’re gonna freeze to death and be charged for it #TexasBlackout #texaswinterstorm… https://t.co/s2O3HVxspi
2021-02-17 08:32:43+00:00,2021-02-17,This is surreal. #TexasFreeze https://t.co/CbD4mhsub4
2021-02-17 08:32:42+00:00,2021-02-17,"@NoelClarke Another note still working on the weight loss. I am in Houston, Texas we still dealing with #TexasFreeze #TexasBlackout"
2021-02-17 08:24:43+00:00,2021-02-17,"Dear #Texas,
For the love of God &amp; your families, PLEASE stop re-electing @tedcruz. 

            🙏💙🙏💙🙏

We care ab… https://t.co/aqXdWtuvx7"
2021-02-17 08:17:30+00:00,2021-02-17,A sudden beacon of hope across from my bedroom window. It’s been eerily and totally dark since sunset. Fingers cros… https://t.co/T4fYh4Isw9
2021-02-17 08:16:24+00:00,2021-02-17,#Houston #TexasPowerGrid #TexasBlackout #houstonweather
2021-02-17 08:14:57+00:00,2021-02-17,.@GregAbbott_TX WTH? You claim the Green New Deal is responsible for the #TexasBlackout ? But you and Rick Perry ar… https://t.co/3IzDX1NjWO
2021-02-17 08:12:09+00:00,2021-02-17,Pipes above the ceiling froze. If you zoom in you can see a bubble in the ceiling. Could that be a pocket of more w… https://t.co/2dvNkZKnRF
2021-02-17 08:11:47+00:00,2021-02-17,"Hourly reminder #TexasBlackout has lasted 42hours. No water, power heat and hotels.  I have three dogs and two kids… https://t.co/MWOon1k03f"
2021-02-17 08:10:54+00:00,2021-02-17,-24F / -31C degree is what I measured on the ground in Dallas #Texas! There’s around 4 million+ people without powe… https://t.co/jNjHnJM3MR
2021-02-17 08:06:15+00:00,2021-02-17,"Funny thing, where I live 99% of us rely on electricity for our stoves and power..

The leadership does not care, t… https://t.co/rAK9rlVmmw"
2021-02-17 08:03:33+00:00,2021-02-17,Go home #texaswinterstorm you are drunk https://t.co/ZCThezWFz2
2021-02-17 08:02:19+00:00,2021-02-17,#AbbottLied about #TexasBlackout https://t.co/dZWW3oUZ6e
2021-02-17 08:00:57+00:00,2021-02-17,In what universe is the #TexasBlackout caused by Green New Deal policies that haven't been passed anywhere? And if… https://t.co/wxoasZkF9T
2021-02-17 07:52:59+00:00,2021-02-17,Uh oh! Lost power🔋 4 hours ago ⛵ staying warm under blankets tonight in Texas #blizzard2021 #texaspoweroutage #texaspoweroutage
2021-02-17 07:52:16+00:00,2021-02-17,3 días sin energía y sin agua DIOSSSSS 🥶🥶🥶🥶 #texaswinterstorm
2021-02-17 07:49:05+00:00,2021-02-17,@PeteButtigieg Texas needs you and the energy secretary...maybe do a call a la Trump pledging help for turning blue… https://t.co/V1FLL51sMF
2021-02-17 07:44:05+00:00,2021-02-17,Texas govt has failed Texans. Time to #VoteBlue #texaspoweroutage https://t.co/DdyS2Q6IZM
2021-02-17 07:43:29+00:00,2021-02-17,I sure hope federal government gets involved! This is beyond ridiculous! https://t.co/5bW2hlasVq #Government… https://t.co/uAHU4bOdrE
2021-02-17 07:35:20+00:00,2021-02-17,Good and good luck #TexasBlackout
2021-02-17 07:34:49+00:00,2021-02-17,"As of right now, I count 10 times since Valentines that the powers gone out in my apartment!!! When I say as a cust… https://t.co/4t4ymJ0cT3"
2021-02-17 07:24:55+00:00,2021-02-17,Thinking of you keeps my heart warm. #TexasWinterStorm #poweroutage https://t.co/C5CEKvMr2u
2021-02-17 07:24:13+00:00,2021-02-17,"#TexasFreeze #texaswinterstorm 
#poweroutage https://t.co/pb1SqmPKJz"
2021-02-17 07:24:08+00:00,2021-02-17,Credit to @helmsinki for these “memes” speaking the TRUTH. #TexasFreeze #TexasStrong #TexasBlackout https://t.co/crboSe7zkV
2021-02-17 07:19:07+00:00,2021-02-17,"I’m still yelling about the situation in Texas, so if you’re in the southern states and have never experienced a wi… https://t.co/oSzJMfPj7x"
2021-02-17 07:15:16+00:00,2021-02-17,It’s times like these I wish Tesla would’ve won the AC/DC electricity battle. Ugh. Thanks Edison. 🙄#TexasBlackout
2021-02-17 07:10:41+00:00,2021-02-17,@tedlieu “President Biden is working very hard on behalf of the American people”? Huh?!? People are freezing in Tex… https://t.co/bXvwWt2dCu
2021-02-17 07:07:52+00:00,2021-02-17,I guess this is warning up? #TexasFreeze https://t.co/iT0amzFOUW
2021-02-17 07:04:47+00:00,2021-02-17,"Looks like another night of no power. 

Thanks @GovAbbott 😒

#TexasBlackout #SanAntonio"
2021-02-17 07:03:28+00:00,2021-02-17,"As an #Indian, I never understood y d western world called India a 3rd world country. 

#TexasBlackout truly feels… https://t.co/NWtNBMMcFm"
2021-02-17 07:00:09+00:00,2021-02-17,Petty prayer #3 May whataburger run completely out of Spicy ketchup every time Greg Abbott is in line. Amen 🙏🏾… https://t.co/OuDQAgut62
2021-02-17 06:56:04+00:00,2021-02-17,"No light since 5am ..its been almost 20 hours without water, heating, electricity. Phew 
#electricity… https://t.co/6QzXDU3HUN"
2021-02-17 06:53:19+00:00,2021-02-17,That moment you live in Texas and have been without power or heat for too many days that you don’t even know when… https://t.co/8oy5afHaGf
2021-02-17 06:51:40+00:00,2021-02-17,"@williamlegate @MstrKnowItAll 2017 was a record year for wind power deployment in Norway, with 324 MW of new wind p… https://t.co/yMAonyYwBr"
2021-02-17 06:51:03+00:00,2021-02-17,Petty prayer #2 May Greg Abbott’s guacamole be forever brown. Forever and ever Amen 🙏🏾 #TexasWinterStorm2021 #texaspoweroutage
2021-02-17 06:50:10+00:00,2021-02-17,"Bruh I really wish I was in the other side of these Texas jokes rn , I hate it here 🤣🤣🤣#texaswinterstorm"
2021-02-17 06:47:14+00:00,2021-02-17,#climate #ClimateEmergency #texaspoweroutage #NationalRoastDay https://t.co/WjQkIDTlXX
2021-02-17 06:44:07+00:00,2021-02-17,"Do you think they will rebuild the Texas infrastructure &amp; power grid to be able to endure in climate weather? 

Not… https://t.co/WR7y7C2ADV"
2021-02-17 06:37:22+00:00,2021-02-17,Someone needs to say it. The grid is broken. Just flat broken. So broken #Ercot doesn't even know what to say.… https://t.co/K6bji2etQy
2021-02-17 06:36:01+00:00,2021-02-17,"Sorry friends, looks like greed has taken lives again!! Maybe now short homeowners insurance companies because of b… https://t.co/I4n6XqmekZ"
2021-02-17 06:35:37+00:00,2021-02-17,To protect Texas Republicans #FoxNews is blaming the Texas power fiasco on the failure of  alternative energy sourc… https://t.co/AZLbPsYGHT
2021-02-17 06:32:43+00:00,2021-02-17,"As @iamodus_ would say “Need I remind you, we are still in the middle of pandemic” #texlege #txlege… https://t.co/47nR0QZUEb"
2021-02-17 06:27:37+00:00,2021-02-17,Anyone in Austin is willing to volunteer {having an SUV or Truck} (i.e. can be driven safely in this snow) too tran… https://t.co/wR3GQZB1Wj
2021-02-17 06:26:41+00:00,2021-02-17,"@mmpadellan Ya know #theformerguy is on the phone, the old fashion way, directing this shitshow.
Would love to see… https://t.co/GIqLK5oGos"
2021-02-17 06:24:09+00:00,2021-02-17,I will thoroughly enjoy my cell service for as long as I have it❤️ #TexasBlackout
2021-02-17 06:16:18+00:00,2021-02-17,@seanhannity you’re an idiot! #stoplying #hack #TexasWinterStorm2021 #TexasPowerGrid #texaspoweroutage https://t.co/5Gcse50i1o
2021-02-17 06:15:36+00:00,2021-02-17,"Thank the Lard for governor Abbott and the GOPlague in Texas!

While Libs worry about loved ones freezing to death… https://t.co/rK0TJk6jEE"
2021-02-17 06:11:42+00:00,2021-02-17,"Alexa, show me what two dumbass congressmen look like. 

#TexasBlackout"
2021-02-17 06:11:04+00:00,2021-02-17,Petty prayers: May Greg Abbott and all Texas Republicans become so impotent that Viagra will forever be useless to… https://t.co/Gu9j82AAp2
2021-02-17 06:05:28+00:00,2021-02-17,Over 30 hours without power was awful. Tonight I pray for those that are still freezing in their homes without powe… https://t.co/ZiwTsbbAM6
2021-02-17 06:01:54+00:00,2021-02-17,Tomorrow's meals are going to be everything that's thawed out in the freezer (and not spoiled) because the power ha… https://t.co/EFzs2GZFcF
2021-02-17 06:00:55+00:00,2021-02-17,"This thread is very helpful for surviving this #Texasfreeze. My family and I live in Austin, Texas and have already… https://t.co/JE2GfGAs3w"
2021-02-17 05:59:59+00:00,2021-02-17,Hello everyone #texaswinterstorm #twitchcommunity #minecraftcommunity https://t.co/wGoWyCl2KG
